"Id","Description","Justification","RejectionReason","DeliveryMode","SubmittedDate","DateNeeded","Status","Total","UserId"
"2328","Temp description 1","Temp justification 2",,"In-Person Pickup","03/06/2023","03/20/2023","PENDING","4.88","3109"
"2330","temp description 2","Temp justification 1",,"In-Person Pickup","03/03/2023","03/15/2023","APPROVED","7","1165"
"2331","Temp description 1","Temp justification 1",,"In-Person Pickup","03/04/2023","03/18/2023","REVIEW","51.9","1312"
"2332","Temp description 3","Temp justification 3",,"Digital","03/07/2023","03/17/2023","APPROVED","21.05","1763"
"2334","temp description 2","Temp justification 3",,"White-Glove","03/08/2023","03/18/2023","REVIEW","7.48","4022"
"2336","Temp description 3","Temp justification 3","Temp rejection reason 2","Courier","03/08/2023","03/21/2023","REJECTED","9.69","3632"
"2337","temp description 2","Temp justification 3",,"Standard Shipping","03/05/2023","03/19/2023","APPROVED","7.98","3324"
"2338","Temp description 1","Temp justification 1",,"Standard Shipping","03/07/2023","03/19/2023","REVIEW","20.38","1943"
"2339","Temp description 1","Temp justification 1",,"White-Glove","03/03/2023","03/18/2023","PENDING","3.99","3665"
"2340","temp description 2","Temp justification 3","Temp rejection reason 2","Express Shipping","03/03/2023","03/19/2023","REJECTED","6.29","4096"
"2341","Temp description 3","Temp justification 1",,"Standard Shipping","03/03/2023","03/16/2023","APPROVED","66.67","3131"
"2344","Temp description 1","Temp justification 2",,"Freight","03/08/2023","03/15/2023","PENDING","2.23","4856"
"2345","Temp description 1","Temp justification 3",,"Express Shipping","03/06/2023","03/21/2023","REVIEW","9.82","4589"
"2346","Temp description 1","Temp justification 2",,"Freight","03/02/2023","03/21/2023","PENDING","9.74","199"
"2347","Temp description 1","Temp justification 1",,"White-Glove","03/03/2023","03/21/2023","PENDING","5.36","2476"
"2348","temp description 2","Temp justification 1",,"Freight","03/04/2023","03/16/2023","PENDING","10.18","183"
"2349","Temp description 3","Temp justification 2",,"Standard Shipping","03/05/2023","03/21/2023","APPROVED","19.95","2037"
"2350","temp description 2","Temp justification 1","Temp rejection reason 2","White-Glove","03/08/2023","03/18/2023","REJECTED","8.93","4481"
"2351","temp description 2","Temp justification 1",,"White-Glove","03/07/2023","03/19/2023","REVIEW","2.14","4253"
"2352","temp description 2","Temp justification 3",,"In-Person Pickup","03/07/2023","03/15/2023","REVIEW","103.35","2284"
"2353","Temp description 1","Temp justification 2",,"In-Person Pickup","03/05/2023","03/18/2023","REVIEW","6.19","2350"
"2354","Temp description 3","Temp justification 1",,"Courier","03/07/2023","03/16/2023","APPROVED","0.8","3691"
"2355","Temp description 1","Temp justification 3",,"In-Person Pickup","03/02/2023","03/21/2023","PENDING","20.23","399"
"2357","temp description 2","Temp justification 3",,"White-Glove","03/06/2023","03/20/2023","PENDING","4.68","575"
"2358","Temp description 3","Temp justification 2",,"Standard Shipping","03/06/2023","03/17/2023","PENDING","4.95","2110"
"2359","Temp description 3","Temp justification 2",,"Digital","03/05/2023","03/19/2023","APPROVED","18.51","306"
"2360","temp description 2","Temp justification 2",,"Digital","03/07/2023","03/16/2023","PENDING","1.06","551"
"2361","Temp description 1","Temp justification 1",,"Courier","03/08/2023","03/20/2023","PENDING","9.65","191"
"2362","Temp description 1","Temp justification 3",,"Digital","03/08/2023","03/20/2023","REVIEW","12.87","4821"
"2364","Temp description 1","Temp justification 3","Temp rejection reason 3","Freight","03/05/2023","03/18/2023","REJECTED","6.36","4283"
"2365","temp description 2","Temp justification 3",,"Digital","03/05/2023","03/17/2023","APPROVED","14.94","4974"
"2366","temp description 2","Temp justification 1","Temp rejection reason 3","In-Person Pickup","03/02/2023","03/15/2023","REJECTED","5.76","3007"
"2367","Temp description 1","Temp justification 3",,"Standard Shipping","03/03/2023","03/15/2023","APPROVED","22.02","4249"
"2369","Temp description 3","Temp justification 2",,"Freight","03/05/2023","03/15/2023","REVIEW","3.72","4770"
"2370","temp description 2","Temp justification 1","Temp rejection reason 2","Courier","03/03/2023","03/15/2023","REJECTED","16.93","563"
"2371","temp description 2","Temp justification 1","Temp rejection reason 2","Freight","03/06/2023","03/18/2023","REJECTED","3.48","1778"
"2372","Temp description 3","Temp justification 3",,"Digital","03/01/2023","03/21/2023","REVIEW","4.69","1548"
"2373","temp description 2","Temp justification 1","Temp rejection reason 3","White-Glove","03/04/2023","03/18/2023","REJECTED","10.06","378"
"2374","temp description 2","Temp justification 2",,"Express Shipping","03/06/2023","03/18/2023","APPROVED","11.84","4940"
"2376","temp description 2","Temp justification 1",,"Courier","03/08/2023","03/18/2023","APPROVED","9.33","2492"
"2378","Temp description 1","Temp justification 3","Temp rejection reason 2","Digital","03/05/2023","03/21/2023","REJECTED","12.86","3296"
"2379","Temp description 3","Temp justification 2",,"In-Person Pickup","03/01/2023","03/19/2023","REVIEW","1.57","3267"
"2380","Temp description 3","Temp justification 1",,"White-Glove","03/06/2023","03/20/2023","REVIEW","77.05","1290"
"2381","Temp description 3","Temp justification 2",,"Digital","03/03/2023","03/18/2023","PENDING","30.63","2909"
"2382","temp description 2","Temp justification 3",,"White-Glove","03/07/2023","03/18/2023","APPROVED","11.6","4530"
"2383","temp description 2","Temp justification 2",,"Courier","03/02/2023","03/19/2023","REVIEW","9.09","2344"
"2384","Temp description 1","Temp justification 1",,"Standard Shipping","03/08/2023","03/21/2023","APPROVED","1.81","669"
"2385","Temp description 3","Temp justification 2",,"In-Person Pickup","03/01/2023","03/15/2023","PENDING","51.7","1609"
"2386","Temp description 3","Temp justification 3",,"White-Glove","03/01/2023","03/21/2023","APPROVED","13.52","4541"
"2387","temp description 2","Temp justification 2","Temp rejection reason 2","Express Shipping","03/08/2023","03/18/2023","REJECTED","6.2","3390"
"2388","Temp description 1","Temp justification 3","Temp rejection reason 1","Digital","03/05/2023","03/20/2023","REJECTED","20.29","15"
"2389","temp description 2","Temp justification 3",,"In-Person Pickup","03/03/2023","03/19/2023","APPROVED","48.53","4004"
"2390","temp description 2","Temp justification 1",,"Standard Shipping","03/06/2023","03/16/2023","APPROVED","7.65","2100"
"2391","temp description 2","Temp justification 1",,"Freight","03/05/2023","03/16/2023","REVIEW","17.35","1138"
"2392","Temp description 1","Temp justification 2",,"Courier","03/05/2023","03/17/2023","APPROVED","2.62","4167"
"2393","Temp description 3","Temp justification 3",,"In-Person Pickup","03/04/2023","03/21/2023","REVIEW","4.51","1519"
"2394","Temp description 1","Temp justification 3",,"Freight","03/06/2023","03/15/2023","APPROVED","10.31","1121"
"2397","temp description 2","Temp justification 1",,"In-Person Pickup","03/05/2023","03/18/2023","PENDING","19.1","3692"
"2398","Temp description 3","Temp justification 2",,"Standard Shipping","03/05/2023","03/21/2023","PENDING","9.18","4729"
"2399","temp description 2","Temp justification 1",,"White-Glove","03/04/2023","03/18/2023","REVIEW","35.81","2577"
"2400","Temp description 3","Temp justification 1","Temp rejection reason 3","Express Shipping","03/03/2023","03/18/2023","REJECTED","17.4","3323"
"2401","Temp description 3","Temp justification 2",,"Freight","03/04/2023","03/21/2023","PENDING","8.09","3498"
"2402","temp description 2","Temp justification 3",,"Digital","03/02/2023","03/17/2023","APPROVED","21.87","2629"
"2403","Temp description 1","Temp justification 1","Temp rejection reason 2","Digital","03/06/2023","03/21/2023","REJECTED","3.99","2055"
"2405","Temp description 1","Temp justification 3","Temp rejection reason 1","Courier","03/06/2023","03/16/2023","REJECTED","21.45","3590"
"2406","Temp description 3","Temp justification 2",,"Courier","03/06/2023","03/15/2023","APPROVED","18.45","1178"
"2407","Temp description 1","Temp justification 3",,"Digital","03/01/2023","03/21/2023","PENDING","6.74","3560"
"2408","temp description 2","Temp justification 3",,"Digital","03/04/2023","03/16/2023","PENDING","6.44","4687"
"2409","Temp description 3","Temp justification 2","Temp rejection reason 1","Digital","03/03/2023","03/15/2023","REJECTED","4.34","2926"
"2410","Temp description 3","Temp justification 2",,"Digital","03/06/2023","03/15/2023","PENDING","18.5","836"
"2411","Temp description 1","Temp justification 1",,"In-Person Pickup","03/06/2023","03/20/2023","APPROVED","11.78","234"
"2414","temp description 2","Temp justification 3",,"White-Glove","03/05/2023","03/20/2023","REVIEW","7.56","486"
"2415","temp description 2","Temp justification 2",,"Digital","03/03/2023","03/15/2023","PENDING","20.11","3041"
"2416","Temp description 1","Temp justification 3","Temp rejection reason 3","In-Person Pickup","03/07/2023","03/19/2023","REJECTED","51.02","905"
"2417","Temp description 1","Temp justification 2",,"In-Person Pickup","03/06/2023","03/20/2023","APPROVED","3.71","4721"
"2418","Temp description 1","Temp justification 3",,"Standard Shipping","03/03/2023","03/16/2023","APPROVED","9.75","393"
"2419","temp description 2","Temp justification 3",,"Freight","03/04/2023","03/18/2023","APPROVED","7.88","1997"
"2420","temp description 2","Temp justification 2",,"Digital","03/01/2023","03/18/2023","PENDING","2.91","2821"
"2423","temp description 2","Temp justification 1",,"Standard Shipping","03/05/2023","03/16/2023","REVIEW","13.56","2522"
"2424","Temp description 1","Temp justification 1","Temp rejection reason 3","Courier","03/01/2023","03/19/2023","REJECTED","1.08","870"
"2425","Temp description 3","Temp justification 2","Temp rejection reason 1","Courier","03/06/2023","03/20/2023","REJECTED","2.6","2701"
"2426","temp description 2","Temp justification 3",,"White-Glove","03/06/2023","03/17/2023","APPROVED","33.87","3854"
"2427","Temp description 3","Temp justification 2",,"Standard Shipping","03/08/2023","03/20/2023","APPROVED","0.68","4657"
"2428","Temp description 3","Temp justification 1","Temp rejection reason 3","Freight","03/03/2023","03/20/2023","REJECTED","98.38","2062"
"2429","temp description 2","Temp justification 1",,"Freight","03/05/2023","03/15/2023","REVIEW","4.29","3492"
"2430","temp description 2","Temp justification 1",,"In-Person Pickup","03/03/2023","03/16/2023","PENDING","22.03","360"
"2431","Temp description 1","Temp justification 2",,"Courier","03/06/2023","03/17/2023","APPROVED","27.82","1919"
"2432","Temp description 1","Temp justification 2","Temp rejection reason 3","In-Person Pickup","03/01/2023","03/18/2023","REJECTED","32.27","2365"
"2433","Temp description 3","Temp justification 1",,"Standard Shipping","03/02/2023","03/18/2023","REVIEW","2.17","2975"
"2434","Temp description 1","Temp justification 3","Temp rejection reason 3","In-Person Pickup","03/01/2023","03/15/2023","REJECTED","1.79","2574"
"2435","temp description 2","Temp justification 3",,"In-Person Pickup","03/01/2023","03/16/2023","APPROVED","3.03","3443"
"2436","Temp description 1","Temp justification 2","Temp rejection reason 1","Courier","03/03/2023","03/16/2023","REJECTED","14.09","2186"
"2437","temp description 2","Temp justification 3",,"Standard Shipping","03/05/2023","03/19/2023","APPROVED","11.52","2651"
"2438","Temp description 1","Temp justification 1",,"Standard Shipping","03/08/2023","03/20/2023","REVIEW","11.67","3698"
"2440","Temp description 3","Temp justification 3",,"Digital","03/08/2023","03/17/2023","APPROVED","8.88","2717"
"2441","Temp description 1","Temp justification 2",,"Freight","03/01/2023","03/20/2023","REVIEW","2.68","1896"
"2442","temp description 2","Temp justification 2","Temp rejection reason 1","In-Person Pickup","03/02/2023","03/20/2023","REJECTED","21.95","3195"
"2443","temp description 2","Temp justification 1",,"Courier","03/02/2023","03/21/2023","PENDING","12.21","906"
"2444","temp description 2","Temp justification 1",,"White-Glove","03/04/2023","03/20/2023","PENDING","4.03","3438"
"2445","Temp description 1","Temp justification 2",,"Express Shipping","03/01/2023","03/20/2023","PENDING","2.48","3968"
"2446","temp description 2","Temp justification 1","Temp rejection reason 2","Freight","03/04/2023","03/21/2023","REJECTED","0.5","108"
"2447","Temp description 3","Temp justification 1",,"Freight","03/08/2023","03/20/2023","REVIEW","38.14","3600"
"2449","temp description 2","Temp justification 2",,"Express Shipping","03/03/2023","03/15/2023","PENDING","12.75","477"
"2450","Temp description 1","Temp justification 2",,"White-Glove","03/05/2023","03/16/2023","REVIEW","4.99","4591"
"2452","Temp description 1","Temp justification 1",,"Standard Shipping","03/02/2023","03/19/2023","PENDING","41.45","1647"
"2453","Temp description 1","Temp justification 1",,"Standard Shipping","03/07/2023","03/21/2023","APPROVED","0.38","3060"
"2454","temp description 2","Temp justification 1",,"Courier","03/06/2023","03/15/2023","REVIEW","18.59","2619"
"2456","Temp description 3","Temp justification 2",,"Freight","03/04/2023","03/15/2023","PENDING","19.54","1331"
"2457","Temp description 3","Temp justification 3",,"White-Glove","03/06/2023","03/17/2023","PENDING","27.44","2415"
"2458","temp description 2","Temp justification 2",,"Freight","03/03/2023","03/17/2023","REVIEW","0.55","2687"
"2459","Temp description 1","Temp justification 3","Temp rejection reason 2","In-Person Pickup","03/02/2023","03/20/2023","REJECTED","1.16","2129"
"2460","temp description 2","Temp justification 1",,"Courier","03/04/2023","03/20/2023","REVIEW","13.01","9"
"2461","temp description 2","Temp justification 3",,"Digital","03/05/2023","03/17/2023","APPROVED","9.78","2031"
"2462","Temp description 3","Temp justification 2",,"Courier","03/05/2023","03/21/2023","APPROVED","6.23","202"
"2463","Temp description 3","Temp justification 1",,"Standard Shipping","03/04/2023","03/15/2023","PENDING","17.12","4055"
"2464","temp description 2","Temp justification 3",,"Digital","03/04/2023","03/17/2023","REVIEW","5.53","1458"
"2465","Temp description 1","Temp justification 2",,"White-Glove","03/06/2023","03/20/2023","PENDING","12.74","34"
"2466","Temp description 1","Temp justification 1",,"Courier","03/05/2023","03/16/2023","APPROVED","14.97","106"
"2467","Temp description 3","Temp justification 1",,"Courier","03/08/2023","03/17/2023","APPROVED","12.38","667"
"2469","Temp description 1","Temp justification 2",,"Freight","03/03/2023","03/19/2023","APPROVED","2.54","3793"
"2470","temp description 2","Temp justification 3",,"Digital","03/08/2023","03/15/2023","PENDING","2.61","1990"
